Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
,9024,West Bengal,Purba Barddhaman,Khandaghosh,Metadanga,23.21656,87.65451,2021,8.09,343,0,226,21,2,0,,175,50,12,15,1,0.78,,247,0.21
,9025,West Bengal,Purba Barddhaman,Manteswar,Jamna,23.36177,88.16254,2021,7.96,1021,0,293,145,101,12,,435,66,66,35,1,0.79,,607,1.08
,9026,West Bengal,Purba Barddhaman,Memari-I,Pallaroad,23.16756,87.98995,2021,8.18,256,0,171,21,0,0,,135,30,15,13,2,0.62,,196,0.15
,9027,West Bengal,Purba Barddhaman,Raina-II,Borpur,23.02377,87.90333,2021,7.96,1781,0,342,393,52,7,,620,114,81,99,2,0.69,,972,10.9
,9028,West Bengal,Purulia,Arsha,sikrabad,23.62944,86.85583,2021,7.55,1340,0,378,152,103,4,,395,138,12,98,11.3,0.3,,750,2.74
,9029,West Bengal,Purulia,Balarampur,Dava,23.13056,86.24556,2021,8.21,454,0,159,71,24,8,,175,24,28,27,11.6,0.44,,290,0.29
,9030,West Bengal,Purulia,Barabazar,sindri,23.06,86.48,2021,7.69,611,0,256,50,40,2,,225,36,33,25,11.4,0.5,,353,1.37
,9031,West Bengal,Purulia,Hura,Ludurka,23.34778,86.54222,2021,7.72,136,0,85,25,11,4,,95,26,7,11,11.4,0.29,,148,0.3
,9032,West Bengal,Purulia,Hura,raheradhi,23.16389,86.65528,2021,7.92,298,0,183,25,9,3,,135,26,17,16,11.5,0.63,,220,0.34
,9033,West Bengal,Purulia,Jhalda I,Tulin,23.37972,85.89833,2021,7.25,1194,0,177,227,113,12,,280,82,18,103,28.1,0.38,,691,1.05
,9034,West Bengal,Purulia,Jhalda I,Jhalda,23.44722,86.03361,2021,7.41,789,0,116,160,63,11,,295,64,33,59,7.7,0.32,,467,0.2
,9035,West Bengal,Purulia,Jhalda I,Jhargo,23.30833,85.89444,2021,7.59,843,0,256,103,40,11,,330,52,49,47,11.7,0.41,,470,0.36
,9036,West Bengal,Purulia,Kashipur,Gaurandih,23.43389,86.76667,2021,7.63,2227,0,537,273,56,46,,545,186,19,147,112.5,0.82,,1169,6.62
,9037,West Bengal,Purulia,Kashipur,Palash Kola,23.12194,86.60972,2021,8.03,1097,0,323,138,77,49,,345,44,57,58,47.2,0.59,,669,1.69
,9038,West Bengal,Purulia,Kotshila,Ukma,23.39806,86.06056,2021,8.09,844,0,262,124,38,6,,225,38,32,73,13.7,0.6,,485,0.59
,9039,West Bengal,Purulia,Para,Para,23.51056,86.51528,2021,7.67,1476,0,323,184,147,49,,380,116,22,120,22.2,0.41,,859,1.46
,9040,West Bengal,Purulia,Purulia I,Tamna,23.27361,86.35111,2021,7.59,1455,0,299,227,94,49,,475,114,46,92,11.4,0.53,,817,3.17
,9041,West Bengal,South 24 Parganas,Basanti,Basanti,22.1967,88.4283,2021,8.7,981,51,384,113,0,0,,125,24,16,210,4.2,0,,633,3.55
,9042,West Bengal,South 24 Parganas,Bhangar-I,Bhojerhat,22.44,88.58,2021,8.91,1602,39,384,230,30,10,,385,130,15,150,15.5,0.15,,838,0.23
,9043,West Bengal,South 24 Parganas,Bhangar-I,Nalmuri,22.4981,88.6014,2021,8.9,557,45,195,25,0,0,,215,44,26,16,3.5,0.32,,259,5.62
,9044,West Bengal,South 24 Parganas,Bhangar-II,Kulti,22.5211,88.4617,2021,8.77,528,30,220,50,0,0,,255,40,38,33,4.4,0.5,,317,1.19
,9045,West Bengal,South 24 Parganas,Bishnupur-I,Amtala,22.3164,88.4508,2021,8.48,1539,45,250,369,0,0,,365,116,18,223,2.1,0,,908,0.14
,9046,West Bengal,South 24 Parganas,Falta,Falta,22.3022,88.1058,2021,8.39,2010,69,464,461,0,0,,305,38,51,375,35,0,,1284,3.7
,9047,West Bengal,South 24 Parganas,Falta,Sangaria,22.3022,88.1058,2021,8.36,1219,51,244,308,0,0,,195,36,26,224,4,0,,777,1.08
,9048,West Bengal,South 24 Parganas,Kakdwip,Dholahat,22.0243,88.3014,2021,7.99,1345,0,451,202,3,0,,150,40,12,200,4.6,0.3,,734,2.65
,9049,West Bengal,South 24 Parganas,Kakdwip,Kumarhat,22.3164,88.4508,2021,8.78,1016,33,268,149,0,0,,220,34,33,108,5.7,0,,513,0.5
,9050,West Bengal,South 24 Parganas,Maheshtala,Nungi,22.33,88.15,2021,8.87,1037,45,305,74,0,0,,200,52,17,102,3.5,0.35,,462,0.34
,9051,West Bengal,South 24 Parganas,Mandirbazar,Chota pool (Sarinj Nagar),22.1608,88.3456,2021,8.93,1799,51,348,312,42,19,,300,34,52,306,10.5,0.26,,1018,0.05
,9052,West Bengal,South 24 Parganas,Mandirbazar,Mandir Bazar,22.1536,88.3225,2021,8.87,1812,39,293,379,5,0,,270,90,11,297,7.8,0.7,,987,0.15
,9053,West Bengal,South 24 Parganas,Namkhana,Budhakhali,22.2383,88.4158,2021,8.54,822,30,275,124,20,6,,160,14,30,165,4,0,,549,0.13
,9054,West Bengal,South 24 Parganas,Pathar Pratima,Gurudaspur,21.9267,88.1769,2021,8.14,1231,0,592,102,3,0,,65,24,1,278,5.7,0.11,,772,0.04
,9055,West Bengal,South 24 Parganas,Sagar,Digambari (rudranagar),21.7008,88.1125,2021,8.53,827,27,256,117,32,6,,235,26,41,122,4.2,0,,521,9.28
,9056,West Bengal,South 24 Parganas,Sagar,Ganga Sagar,22.5558,88.5969,2021,8.48,755,30,275,99,0,0,,175,24,28,120,3.8,0,,460,0.49
,9057,West Bengal,South 24 Parganas,Sagar,Kochuberia rc jetty ghat,21.8544,88.2978,2021,8.48,856,30,262,131,0,0,,170,14,33,135,4.6,0,,496,0.02
,9058,West Bengal,South 24 Parganas,Sonarpur,Langalberia,22.3856,88.405,2021,8.71,717,30,275,64,0,0,,285,56,35,32,5.2,0.12,,378,0.2
,9059,West Bengal,South 24 Parganas,Sonarpur,Srirampur Tw,22.3931,88.4189,2021,8.74,1173,30,250,188,5,0,,265,30,46,132,5.4,0.14,,572,0.1
W314100076070002,1778,Himanchal Pradesh,Una,,AMB,,,2021,8,525,0,262,18,11,3,,155,28,21,44,7.6,0.15,,277,
W314215076041501,1779,Himanchal Pradesh,Una,,MUBARIKPUR,,,2021,7.8,517,0,171,32,12,66,,175,26,27,33,1.7,0.07,,273,
W314733075590901,1780,Himanchal Pradesh,Una,,BABEHR,,,2021,7.9,454,0,171,39,18,16,,165,34,19,28,1.6,0.08,,241,
W314816075591201,1781,Himanchal Pradesh,Una,,RAIPUR MARWADI,,,2021,7.7,388,0,140,18,8,53,,160,44,12,14,1.2,0.09,,205,
W314513076003901,1782,Himanchal Pradesh,Una,,MAWA KALAN,,,2021,7.8,258,0,92,21,15,9,,105,30,7,11,1.1,0.65,,137,
W314215076001501,1783,Himanchal Pradesh,Una,,GHANERI,,,2021,8.2,453,0,214,18,9,22,,200,64,10,12,1.3,0.59,,240,
W314128076020601,1784,Himanchal Pradesh,Una,,SINGHNEI,,,2021,8,406,0,171,35,6,9,,160,36,17,18,1,0.78,,215,
W314020076024501,1785,Himanchal Pradesh,Una,,AMBOTA,,,2021,7.7,390,0,183,14,15,11,,170,36,19,14,1.3,0.05,,206,
W313945076034501,1786,Himanchal Pradesh,Una,,GAGRET,,,2021,8,483,0,195,25,10,38,,210,64,12,10,1.1,0.05,,256,
W313533076073401,1787,Himanchal Pradesh,Una,,LOHARLI,,,2021,7.6,480,0,220,18,9,33,,215,72,9,9,6.3,0.07,,254,
W313237076082601,1788,Himanchal Pradesh,Una,,PANJAWAR,,,2021,7.9,402,0,183,21,13,9,,145,36,13,26,1.6,0.07,,213,
W312915076143001,1789,Himanchal Pradesh,Una,,JHALERA,,,2021,7.9,418,0,171,28,10,23,,155,44,11,22,1.3,0.07,,221,
W313215076121501,1790,Himanchal Pradesh,Una,,PANOH,,,2021,7.7,579,0,275,32,13,6,,145,46,7,65,2.2,0.09,,306,
W312513076164101,1791,Himanchal Pradesh,Una,,JANKAUR,,,2021,8,332,0,153,18,8,6,,100,28,7,27,4.1,0.1,,175,
W312343076175601,1792,Himanchal Pradesh,Una,,NANGRAN,,,2021,7.9,1751,0,610,188,49,87,,415,54,68,200,13.9,0.19,,922,
W232212073403801,1793,Himanchal Pradesh,Una,,KHANPUR,,,2021,8.1,594,0,214,60,21,7,,200,30,30,41,2.5,0.18,,315,
W312121076190201,1794,Himanchal Pradesh,Una,,SANTOKHGARH,,,2021,8,350,0,171,18,12,1,,135,36,11,16,2.8,0.17,,185,
W262330084571501,1795,Himanchal Pradesh,Una,,DHARAMPUR,,,2021,7.5,580,0,256,21,14,39,,245,36,38,22,1.1,0.11,,307,
W312800076154501,1796,Himanchal Pradesh,Una,,UNA,,,2021,7.9,718,0,262,67,23,26,,245,38,36,52,0,0.13,,380,
W280415076344501,1797,Himanchal Pradesh,Una,,BAWAL,,,2021,8,658,0,348,21,9,3,,180,44,17,68,4.2,0.18,,349,
W313207076242302,1798,Himanchal Pradesh,Una,,RAJLI PANJAL,,,2021,8.1,546,0,232,28,30,14,,135,24,18,63,3.1,0.13,,289,
W310955076364001,1799,Himanchal Pradesh,Solan,,BHATOLI,,,2021,7.8,324,0,134,18,5,28,,115,28,11,22,1.5,0.06,,172,
W251908084361501,1800,Himanchal Pradesh,Solan,,BARUNA,,,2021,7.7,381,0,140,18,17,37,,150,22,23,19,1.3,0.06,,202,
W254029084355301,1801,Himanchal Pradesh,Solan,,JAGATPUR,,,2021,7.5,337,0,122,35,10,10,,105,20,13,27,2.8,0.11,,178,
W305527076474001,1802,Himanchal Pradesh,Solan,,BADDI,,,2021,7.7,472,0,238,14,8,14,,185,32,26,20,2.3,0.08,,251,
W305419076502301,1803,Himanchal Pradesh,Solan,,BAROTIWALA,,,2021,7.8,292,0,140,14,4,5,,85,18,10,27,4.7,0.06,,155,
W131434093023901,1804,Himanchal Pradesh,Sirmour,,SHIBPUR,,,2021,7.8,448,0,201,14,20,16,,200,26,33,8,1.3,0.06,,237,
W302625077372501,1805,Himanchal Pradesh,Sirmour,,BADRIPUR,,,2021,7.7,338,0,146,14,17,11,,145,26,19,9,1,0.59,,179,
W254545085051501,1806,Himanchal Pradesh,Sirmour,,NAYAGAON,,,2021,7.7,256,0,110,14,10,10,,105,26,10,7,0.8,0.05,,135,
W130730078073001,1807,Himanchal Pradesh,Sirmour,,KOLAR,,,2021,7.8,363,0,140,21,17,26,,145,32,16,16,1.3,0.05,,197,
W303130077191501,1808,Himanchal Pradesh,Sirmour,,SHAMBUWALA,,,2021,8.5,772,23,354,50,14,4,,120,26,13,119,6.7,0.07,,407,
W302945077130001,1809,Himanchal Pradesh,Sirmour,,KALA-AMB,,,2021,7.7,565,0,128,78,42,27,,200,38,26,37,1.8,1.68,,299,
W282315076135001,1810,Himanchal Pradesh,Sirmour,,KHERI,,,2021,8.6,405,23,183,18,11,17,,120,26,13,37,2.2,0.15,,214,
W303230077123001,1811,Himanchal Pradesh,Sirmour,,TRILOKPUR,,,2021,7.9,802,0,354,64,13,3,,35,6,5,165,2.8,1.71,,424,
W311240076284501,1812,Himanchal Pradesh,Kangra,,KOTLA,,,2021,7.9,376,0,140,28,14,21,,135,40,9,21,2.6,0.05,,244.4,
W321605076010001,1813,Himanchal Pradesh,Kangra,,MAO,,,2021,7.8,305,0,122,11,14,7,,110,40,2,16,2.4,0.05,,198.25,
W320943075592701,1814,Himanchal Pradesh,Kangra,,DARKATI,,,2021,7.8,475,0,122,35,58,36,,130,40,7,46,2.7,0.07,,308.75,
W321045075565701,1815,Himanchal Pradesh,Kangra,,BHARMAR,,,2021,7.8,280,0,116,14,7,10,,80,20,7,25,3.9,0.09,,182,
W321514075531101,1816,Himanchal Pradesh,Kangra,,THALI,,,2021,7.5,178,0,61,18,3,7,,65,10,10,8,2,0.08,,115.7,
W321715075521501,1817,Himanchal Pradesh,Kangra,,BOD,,,2021,7.9,930,0,305,71,53,81,,295,32,52,74,7.8,0.05,,604.5,
W322125075514101,1818,Himanchal Pradesh,Kangra,,PARNALLA,,,2021,7.9,485,0,183,35,16,23,,180,44,17,26,2.9,0.07,,315.25,
W315838075541801,1819,Himanchal Pradesh,Kangra,,JAGIR,,,2021,7.8,503,0,244,21,9,11,,210,18,40,17,3.6,0.05,,326.95,
W320330075431501,1820,Himanchal Pradesh,Kangra,,BAROTA,,,2021,7.7,420,0,122,35,38,20,,180,52,12,12,4.9,0.03,,273,
W321016075414301,1821,Himanchal Pradesh,Kangra,,CHANGARA,,,2021,7.9,375,0,122,39,28,8,,150,40,12,17,1.6,0.04,,243.75,
W321300075401501,1822,Himanchal Pradesh,Kangra,,MOHTLI,,,2021,7.9,544,0,183,25,7,84,,200,44,22,32,6,0.05,,353.6,
W321645075471501,1823,Himanchal Pradesh,Kangra,,PANJPIR,,,2021,7.8,245,0,85,21,14,7,,90,28,5,12,1.6,0.04,,159.25,
W321645075503001,1824,Himanchal Pradesh,Kangra,,JASSUR,,,2021,7.8,425,0,128,39,27,25,,140,42,9,30,2.9,0.31,,276.25,
W320315076372501,1825,Himanchal Pradesh,Kangra,,PAPROLA,,,2021,7.8,193,0,55,21,10,12,,60,16,5,13,4,0.08,,125.45,
W252758087360701,1826,Himanchal Pradesh,Kangra,,BASANTPUR,,,2021,7.7,336,0,122,28,22,6,,150,50,6,12,3.9,0.07,,218.4,
W320630076162001,1827,Himanchal Pradesh,Kangra,,KANGRA,,,2021,7.8,323,0,122,28,4,22,,130,32,12,17,2.5,0.06,,209.95,
W320536076155201,1828,Himanchal Pradesh,Kangra,,OLD KANGRA,,,2021,7.5,354,0,122,25,25,22,,125,40,6,14,14.5,0.05,,230.1,
W320200076150001,1829,Himanchal Pradesh,Kangra,,TAKIPUR,,,2021,7.7,325,0,85,46,24,9,,135,40,9,12,1.3,0.09,,211.25,
W320045076140001,1830,Himanchal Pradesh,Kangra,,BANDH,,,2021,7.7,475,0,183,39,30,12,,150,44,10,38,1.4,0.07,,308.75,
W200637085522301,1831,Himanchal Pradesh,Kangra,,HARIPUR,,,2021,7.9,660,0,244,71,14,17,,210,62,13,55,2.1,0.08,,429,
W315300076130001,1832,Himanchal Pradesh,Kangra,,DEHRA GOPIPUR,,,2021,8,562,0,244,39,9,7,,200,42,23,36,2,0.09,,365.3,
W314745076200001,1833,Himanchal Pradesh,Kangra,,BHAROLI,,,2021,7.7,577,0,183,28,58,10,,175,52,11,32,2.6,0.05,,375.05,
W314710076175001,1834,Himanchal Pradesh,Kangra,,HARDOGRI,,,2021,7.7,481,0,275,43,10,4,,260,60,27,20,1.8,0.04,,312.65,
W313652076282901,1835,Himanchal Pradesh,Hamirpur,,GALORE,,,2021,8,336,0,153,14,5,23,,130,36,10,11,6.6,0.06,,176,
W313121076322101,1836,Himanchal Pradesh,Hamirpur,,BIJARI,,,2021,7.8,416,0,153,43,8,15,,175,52,11,15,1.2,0.05,,221,
W321400076083901,1837,Himanchal Pradesh,Chamba,,UPPER THULEL,,,2021,7.9,406,0,171,28,12,5,,75,20,6,54,3.4,0.25,,215,
W313600076540001,1838,Himanchal Pradesh,Mandi,,RATTI,,,2021,7.74,502,0,171,50,7,44,,190,48,17,24,5.4,0.04,,265,
W313330076534501,1839,Himanchal Pradesh,Mandi,,JARL,,,2021,8.04,344,0,110,43,6,21,,130,24,17,16,3.4,0.04,,183,
W313353076552601,1840,Himanchal Pradesh,Mandi,,DINAK,,,2021,7.53,591,0,262,43,7,15,,250,56,27,20,1.3,0.05,,312,
W313445076544501,1841,Himanchal Pradesh,Mandi,,KANED,,,2021,7.43,604,0,214,50,9,57,,190,36,24,43,12.1,0.08,,320,
W204733081030501,1842,Himanchal Pradesh,Mandi,,LOHARA,,,2021,7.83,450,0,171,35,6,36,,165,32,21,23,3.7,0.01,,238,
W313930076564501,1843,Himanchal Pradesh,Mandi,,GUTKAR,,,2021,7.71,424,0,165,50,6,5,,170,32,22,17,5.2,0.22,,224,
W213251076155901,1844,Himanchal Pradesh,Mandi,,JHIRI,,,2021,7.94,431,0,177,28,8,35,,180,58,9,13,4,0.07,,228,
W315750077070001,1845,Himanchal Pradesh,Kullu,,KULLU,,,2021,7.83,239,0,98,14,4,16,,105,24,11,3,4.2,0.04,,126,
W205100079200001,2355,Maharashtra,Nagpur,UMRED,Umrer,20.86150895,79.2881917,2021,6.9,710,0,171,53,102,2,,265,60,28,27,6,0.99,,372,0.39
W212400079180001,2356,Maharashtra,Nagpur,PARSEONI,Ramtek,21.3957522,79.3257474,2021,7,1530,0,421,99,95,44,,525,122,53,37,11,0.55,,820,0
W212800078320001,2357,Maharashtra,Nagpur,NARKHED,Narkhed,21.37749865,78.43365572,2021,7.4,1333,0,445,142,43,44,,545,158,36,39,1,0.57,,726,0.04
W213500079220001,2358,Maharashtra,Nagpur,RAMTEK,Deolapar,21.5833538,79.3674933,2021,7.2,822,0,330,32,11,5,,295,68,30,16,7,0.84,,447,0.08
W210200079060001,2359,Maharashtra,Nagpur,UMRED,Panchgaon,,,2021,7.1,814,0,244,99,41,28,,355,52,55,16,1,0.95,,432,0.01
W210830078560001,2360,Maharashtra,Nagpur,Kalmeshwar,Wardhamna,,,2021,7.2,1000,0,330,113,23,4,,395,114,27,28,1,0.65,,539,0.45
W211400078550001,2361,Maharashtra,Nagpur,KALAMESHWAR,Kalmeshwar,21.2374393,78.9081689,2021,7.1,2032,0,598,213,119,18,,865,242,63,37,1,0.7,,1059,0.17
W212800079190001,2362,Maharashtra,Nagpur,RAMTEK,Chorbaoli,,,2021,7.3,1067,0,360,106,20,0,,380,42,67,39,1,0.41,,600,0.03
W213300079100001,2363,Maharashtra,Nagpur,PARSEONI,Parseoni,21.42650235,79.13546909,2021,7,1194,0,458,106,19,11,,420,96,44,29,54,0.47,,634,0.06
W211000078260001,2364,Maharashtra,Nagpur,PARSEONI,Nagalwadi,21.5737784,79.0166169,2021,7.1,962,0,439,50,18,15,,410,98,40,26,12,0.35,,516,0.38
W212400079281501,2365,Maharashtra,Nagpur,RAMTEK,Sivani,,,2021,7.2,974,0,317,89,23,14,,340,78,35,28,1,0.65,,517,0.43
W205700079130001,2366,Maharashtra,Nagpur,Umrer,Uti,20.9567107,79.21664,2021,7.3,1343,0,354,128,35,34,,445,90,53,27,2,0.71,,907,0
W211700079203001,2367,Maharashtra,Nagpur,MOUDA,Chacher,21.2819341,79.3369853,2021,7.1,1469,0,311,241,64,4,,550,124,58,40,1,0.91,,776,0.04
W214050079252001,2368,Maharashtra,Nagpur,RAMTEK,Manegaon Tek,21.6815671,79.4156384,2021,7,1598,0,330,142,7,46,,425,80,55,24,4,0.92,,842,0.02
W212735078523501,2369,Maharashtra,Nagpur,SAVNER,Kelod,,,2021,7.2,1494,0,427,163,55,42,,445,110,41,91,2,0.82,,791,0
W210800078480001,2370,Maharashtra,Nagpur,HINGNA,Sathnaori,,,2021,7.4,1240,0,366,71,41,42,,415,74,56,27,16,0.64,,655,0.28
W212200079110001,2371,Maharashtra,Nagpur,PARSEONI,Nayakund,,,2021,7.2,1026,0,366,78,22,33,,395,62,58,24,5,0.35,,547,0.02
W212700078580001,2372,Maharashtra,Nagpur,SAVNER,Khubala,21.4662666,78.9945224,2021,7.3,854,0,342,43,21,21,,330,80,32,19,15,0.48,,451,0.38
W212000079130001,2373,Maharashtra,Nagpur,PARSEONI,Wagholi,21.5718877,79.3068265,2021,7.4,819,0,366,43,14,15,,330,58,45,26,3,0.51,,435,0.22
W212200079240001,2374,Maharashtra,Nagpur,RAMTEK,Sirpur Toli,,,2021,7.5,782,0,201,71,21,24,,230,40,32,31,3,0.41,,415,0
W211430079324501,2375,Maharashtra,Nagpur,MOUDA,Khat,21.2415099,79.547123,2021,7.3,420,0,134,35,32,7,,130,32,12,30,2,0.81,,223,0.09
W205300078583001,2376,Maharashtra,Nagpur,NAGPUR (RURAL),Borkhedi,20.8607969,78.9702952,2021,7.1,891,0,336,53,18,9,,295,68,30,28,2,0.75,,468,0.57
W211600078453001,2377,Maharashtra,Nagpur,KATOL,Chargaon (Punarwasi),,,2021,7.1,975,0,360,50,28,39,,395,68,55,24,1,0.34,,514,0.02
W204810079254301,2378,Maharashtra,Nagpur,NAGPUR,Nawegaon (Deshmukh),,,2021,7.1,703,0,330,18,26.5,31.5,,260,64,24,29,8,0.51,,369,0.12
W212510079021801,2379,Maharashtra,Nagpur,BHIWAPUR,Kothulna,21.4213187,79.0394311,2021,6.9,2598,0,708,404,21,13,,1000,184,131,78,13,0.41,,1380,0.05
W205600078510001,2380,Maharashtra,Nagpur,SAVNER,Kanholi bara,,,2021,7.5,509,0,195,28,31,24,,210,76,5,15,1,0.11,,272,0.05
W205200079131001,2381,Maharashtra,Nagpur,Hingana,Makardhokda,20.8747992,79.2091946,2021,7.6,536,0,183,64,22,4,,200,26,33,25,12,0.08,,285,0.71
W205940078553001,2382,Maharashtra,Nagpur,UMRED,Amgaon,20.8404737,79.1591549,2021,7.5,798,0,232,85,30,10,,260,40,39,37,1,0.34,,425,0.05
W201945080360001,2383,Maharashtra,Nagpur,HINGNA,Sawargaon,21.2037029,79.3492645,2021,7.2,962,0,342,106,22,1,,380,76,46,30,10,0.04,,508,0
W210830078454501,2384,Maharashtra,Nagpur,NARKHED,Mohpa,20.8035201,79.2927933,2021,7.5,1164,0,488,106,21,13,,490,74,74,30,2,0.08,,614,0
W211810078545001,2385,Maharashtra,Nagpur,Nagpur (Rural),Dhapewada,21.2997206,78.912574,2021,7.6,1347,0,464,170,28,30,,570,132,58,39,1,0.02,,710,0
W211510079044801,2386,Maharashtra,Nagpur,KALAMESHWAR,Koradi,21.1759096,79.0793627,2021,7.5,1091,0,397,106,41,44,,460,84,61,36,1,0.11,,582,0.05
W212323078562601,2387,Maharashtra,Nagpur,KAMPTEE,Saoner-1,21.3847093,78.9188075,2021,7.5,1370,0,610,106,24,7,,600,88,92,34,1,0.03,,718,0
W210850079240101,2388,Maharashtra,Nagpur,SAVNER,Mouda-1,21.149289,79.4004639,2021,7.4,1071,0,360,71,38,44,,210,48,22,119,12,0.01,,571,0.06
W211014078364001,2389,Maharashtra,Nagpur,Kamptee,Nandora,21.1655834,78.6138403,2021,7.4,444,0,250,78,0,0,,250,40,36,19,2,0.15,,245,0.02
W205452078563801,2390,Maharashtra,Nagpur,KATOL,Takalghat,20.9146845,78.9457476,2021,7.5,1956,0,769,206,64,4,,800,192,78,61,4,0.02,,1054,0.03
W212112078592601,2391,Maharashtra,Nagpur,HINGNA,Bhasali Takli,,,2021,7.2,1678,0,561,170,59,47,,700,108,104,40,3,0.03,,895,0.3
W213151079205101,2392,Maharashtra,Nagpur,SAVNER,Kharpada,21.5236891,79.3635821,2021,7.1,1487,0,403,92,52,46,,510,124,49,32,6,0.02,,795,0.1
W162200075163001,2393,Maharashtra,Nagpur,RAMTEK,Malapur,21.3982878,78.6604142,2021,7.4,814,0,305,50,82,46,,360,58,52,24,1,0.05,,444,0
W210811078540301,2394,Maharashtra,Nagpur,NARKHED,Gonkhedi,,,2021,7.5,854,0,305,71,40,42,,340,48,53,34,1,0.09,,454,0.05
W201735076581801,2395,Maharashtra,Nagpur,NAGPUR (RURAL),Ridhora,21.2320922,78.6270583,2021,7.4,634,0,464,28,50,12,,400,44,70,25,1,0.07,,337,0.04
W211231079043801,2396,Maharashtra,Nagpur,KATOL,Nagpur_Koradi naka,,,2021,7.5,1645,0,500,177,20,17,,630,116,83,22,10,0.07,,856,0.09
W210054079213701,2397,Maharashtra,Nagpur,Nagpur (Rural),Kuhi-1,21.0140191,79.3662751,2021,7.6,868,0,366,71,14,8,,320,42,52,35,1,0.09,,469,0.06
W211333079225201,2398,Maharashtra,Nagpur,KUHI,Tarsha,,,2021,7.3,2331,0,671,298,19,14,,810,228,58,16,130,0.07,,1242,0.02
W210406078531501,2399,Maharashtra,Nagpur,MOUDA,Mohgaon Zelpi,,,2021,7.5,897,0,415,35,178,36,,540,100,70,23,2,0.75,,483,0.39
W212007079010001,2400,Maharashtra,Nagpur,HINGNA,Patansaongi-2,21.3231518,79.04621786,2021,7.8,1609,0,586,184,35,41,,710,164,73,24,10,0.08,,840,0.02
W212032078432301,2401,Maharashtra,Nagpur,SAVNER,Lohgad,,,2021,7.4,1140,0,391,142,8,14,,450,100,49,26,2,0.11,,603,0.05
W204443079041101,2402,Maharashtra,Nagpur,KALAMESHWAR,Singori,21.1572815,79.4693631,2021,7.5,693,0,305,82,42,47,,445,88,55,14,1,0.17,,371,0.03
W210742078430101,2403,Maharashtra,Nagpur,UMRED,Ringnabodi-1,,,2021,7.4,1207,0,330,177,29,27,,470,84,63,32,3,0.14,,640,0.05
W211808078582302,2404,Maharashtra,Nagpur,Kalmeshwar,Sillori,21.3124649,78.9704776,2021,6.7,1834,0,769,135,19,37,,680,104,102,66,0,0.06,,958,0.05
W211308078420802,2405,Maharashtra,Nagpur,Kalmeshwar,Wasboli,,,2021,7.3,1063,0,391,142,42,41,,470,98,55,32,34,0.01,,572,0.1
W135710076072501,2406,Maharashtra,Nagpur,Katol,Ramgiri,21.1610861,79.0624639,2021,7.1,586,0,183,43,41,44,,210,56,17,28,2,0.12,,323,0.06
W211109078572402,2407,Maharashtra,Nagpur,Kalmeshwar,Khairgaon,20.7697421,79.4079285,2021,7.2,1434,0,293,255,14,9,,560,124,61,29,3,0.03,,738,0.12
W210806079180801,2408,Maharashtra,Nagpur,HINGNA,Ghumthala,,,2021,7.5,859,0,317,85,23,23,,450,104,46,0,0,0.1,,456,0.07
W212415078503901,2409,Maharashtra,Nagpur,SAVNER,Pipla Wadi,,,2021,7.4,616,0,244,53,43,15,,280,60,32,16,2,0.09,,336,0.07
W203700078430001,2410,Maharashtra,Nagpur,NAGPUR (RURAL),Sonegaon,21.2332673,78.8319039,2021,7.3,776,0,214,43,63,16,,310,48,46,1,0,0.08,,405,0.17
W182600074260001,2411,Maharashtra,Pune,Daund,Patas,18.4289923,74.4656354,2021,8.07,1551,0,336,223,13,32,,225,52,23.0888,38,1,0.51,,1008,0.67
W184900074220001,2412,Maharashtra,Pune,Shirur,Shirur,18.76109885,74.20952895,2021,7.78,1675,0,397,181,22,31,,325,94,21.8736,114,17,0.34,,1089,1.2
W181700074070001,2413,Maharashtra,Pune,Purandhar,Sakurde,18.2737678,74.1200983,2021,7.95,1051,0,244,85,7,32,,235,58,21.8736,12,1,0.19,,683,0.23
W191615073580001,2414,Maharashtra,Pune,Junnar,Otur,19.2633563,73.9805419,2021,8.01,932,0,134,89,7,31,,160,34,18.228,47,2,0.21,,606,0.38
W194503084421601,2415,Maharashtra,Pune,Ambegaon,Kalamb,19.0439728,73.9562197,2021,8.07,1619,0,574,127,10,32,,360,88,34.0256,14,2,0.54,,1052,0.48
W185150073535001,2416,Maharashtra,Pune,Khed,Rajgurnagar (Khed),,,2021,7.87,332,0,134,28,2,4,,130,28,14.5824,7,1,0.21,,216,0.11
W190800073590001,2417,Maharashtra,Pune,Junnar,Narayangaon,19.1202895,73.9732877,2021,8,843,0,281,53,7,31,,205,54,17.0128,30,1,0.3,,548,0.32
W180500074550001,2418,Maharashtra,Pune,Indapur,Nimbgaon-Ketke,,,2021,7.88,980,0,311,113,6,32,,440,102,44.9624,152,3,0.25,,637,0.53
W182000073510001,2419,Maharashtra,Pune,Haveli,Shivpur Khed,,,2021,7.65,688,0,220,60,5,26,,260,44,36.456,3,1,0.19,,447,0.38
W191000074130001,2420,Maharashtra,Pune,Junnar,Ane,19.1645068,74.2331253,2021,7.68,594,0,195,28,4,8,,160,42,13.3672,120,21,0.12,,386,0.25
